中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,131 ms,46 Mbps,5894 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,195 ms,146 Mbps,18739 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,207 ms,85 Mbps,10956 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,157 ms,40 Mbps,5212 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,166 ms,11 Mbps,1442 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,238 ms,56 Mbps,7208 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,171 ms,37 Mbps,4758 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,262 ms,15 Mbps,2020 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,463 ms,160 Mbps,20582 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,72 ms,25 Mbps,3243 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,368 ms,0 Mbps,18 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,151 ms,40 Mbps,5176 kB/s
