中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
141.147.116.180,443,98.98.156.22,DE,Frankfurt,隧道,150 ms,242 Mbps,31027 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,104 ms,47 Mbps,6074 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,183 ms,62 Mbps,8034 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,141 ms,28 Mbps,3650 kB/s
129.159.22.4,443,129.159.22.4,IN,Chennai,中转,213 ms,32 Mbps,4148 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,109 Mbps,14028 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,202 ms,58 Mbps,7439 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,183 ms,87 Mbps,11161 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,74 ms,247 Mbps,31641 kB/s
8.219.156.195,443,47.236.51.143,SG,Singapore,隧道,246 ms,50 Mbps,6484 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,220 ms,2 Mbps,318 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,228 ms,0 Mbps,41 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,183 ms,84 Mbps,10854 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,182 ms,88 Mbps,11264 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,190 ms,29 Mbps,3718 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,183 ms,26 Mbps,3340 kB/s
141.147.107.52,443,2606:f240:f00:a683:0:9c1c:4276:fdc9,US,Frankfurt,隧道,94 ms,245 Mbps,31436 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:11b,KR,Seoul,隧道,191 ms,78 Mbps,10035 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,234 ms,34 Mbps,4368 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,194 ms,68 Mbps,8768 kB/s
8.222.165.89,443,8.222.207.55,SG,Singapore,隧道,245 ms,46 Mbps,5987 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,229 ms,49 Mbps,6347 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,189 ms,35 Mbps,4541 kB/s
152.67.102.137,443,152.67.102.137,AU,Sydney,中转,202 ms,21 Mbps,2763 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,235 ms,27 Mbps,3486 kB/s
8.219.149.173,443,8.222.210.246,SG,Singapore,隧道,246 ms,46 Mbps,5979 kB/s
8.219.129.221,443,47.236.1.53,SG,Singapore,隧道,245 ms,54 Mbps,6943 kB/s
8.219.135.74,443,8.219.96.61,SG,Singapore,隧道,245 ms,54 Mbps,6960 kB/s
8.219.120.232,443,8.219.142.198,SG,Singapore,隧道,249 ms,50 Mbps,6519 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,191 ms,53 Mbps,6785 kB/s
8.222.130.169,443,8.222.222.65,SG,Singapore,隧道,245 ms,47 Mbps,6079 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,228 ms,54 Mbps,6972 kB/s
47.245.102.218,443,47.236.51.143,SG,Singapore,隧道,245 ms,42 Mbps,5459 kB/s
8.222.219.115,443,8.219.142.198,SG,Singapore,隧道,245 ms,46 Mbps,5989 kB/s
8.219.15.163,443,8.222.210.246,SG,Singapore,隧道,250 ms,47 Mbps,6122 kB/s
140.83.61.244,443,140.83.61.244,JP,Osaka,中转,311 ms,18 Mbps,2334 kB/s
8.222.201.30,443,8.222.236.107,SG,Singapore,隧道,245 ms,46 Mbps,5964 kB/s
8.222.159.61,443,47.236.51.143,SG,Singapore,隧道,245 ms,44 Mbps,5712 kB/s
8.219.101.43,443,8.222.220.238,SG,Singapore,隧道,247 ms,57 Mbps,7308 kB/s
141.148.220.141,443,141.148.220.141,IN,Mumbai,中转,195 ms,12 Mbps,1622 kB/s
8.219.54.201,443,47.236.58.234,SG,Singapore,隧道,249 ms,47 Mbps,6127 kB/s
8.222.242.178,443,8.222.222.65,SG,Singapore,隧道,246 ms,53 Mbps,6835 kB/s
8.222.230.18,443,8.222.220.238,SG,Singapore,隧道,245 ms,54 Mbps,7013 kB/s
132.226.7.217,443,132.226.7.217,JP,Tokyo,中转,237 ms,17 Mbps,2248 kB/s
8.219.69.208,443,8.219.96.61,SG,Singapore,隧道,246 ms,53 Mbps,6871 kB/s
8.222.221.226,443,8.222.222.65,SG,Singapore,隧道,245 ms,53 Mbps,6808 kB/s
8.219.244.61,443,47.245.84.175,SG,Singapore,隧道,245 ms,54 Mbps,6930 kB/s
152.69.224.39,443,128.14.110.206,SG,Singapore,隧道,321 ms,52 Mbps,6667 kB/s
8.219.88.118,443,8.219.142.198,SG,Singapore,隧道,245 ms,42 Mbps,5433 kB/s
47.57.245.232,443,47.88.1.44,US,San Jose,隧道,235 ms,0 Mbps,19 kB/s
158.178.238.239,443,158.178.238.239,SG,Singapore,中转,226 ms,31 Mbps,4069 kB/s
132.226.31.178,443,2a09:bac5:60ec:78::c:3a4,US,Los Angeles,隧道,64 ms,45 Mbps,5767 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,157 ms,39 Mbps,5119 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,94 ms,50 Mbps,6462 kB/s
193.123.179.192,443,2a0b:21c0:1007:1cb:0:e441:29b6:f6e5,DE,Frankfurt,隧道,94 ms,162 Mbps,20787 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,91 ms,209 Mbps,26828 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,137 ms,50 Mbps,6476 kB/s
144.22.252.124,443,144.22.252.124,BR,S
