中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,208 ms,80 Mbps,10240 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:114,KR,Seoul,隧道,203 ms,76 Mbps,9792 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,225 ms,92 Mbps,11878 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,232 ms,2 Mbps,289 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,240 ms,28 Mbps,3622 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,237 ms,32 Mbps,4220 kB/s
130.162.144.191,443,2a09:bac5:4731:155::22:eb,KR,Seoul,隧道,256 ms,38 Mbps,4885 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,231 ms,31 Mbps,4057 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,213 ms,9 Mbps,1276 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,228 ms,65 Mbps,8406 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,237 ms,10 Mbps,1348 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,220 ms,26 Mbps,3417 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,240 ms,3 Mbps,458 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,200 ms,11 Mbps,1422 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,251 ms,50 Mbps,6470 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,241 ms,0 Mbps,47 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,213 ms,28 Mbps,3684 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,219 ms,0 Mbps,44 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,1751 ms,34 Mbps,4470 kB/s
