中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,215 ms,71 Mbps,9138 kB/s
138.2.4.192,443,2602:ffe4:407:21d9:0:427a:515c:3924,SG,Singapore,隧道,319 ms,57 Mbps,7394 kB/s
152.70.251.158,443,2602:ffe4:407:20da:0:2470:20fb:69cc,SG,Singapore,隧道,274 ms,42 Mbps,5392 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,228 ms,3 Mbps,508 kB/s
8.219.76.249,443,8.219.96.61,SG,Singapore,隧道,239 ms,36 Mbps,4661 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,221 ms,32 Mbps,4170 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,163 ms,100 Mbps,12800 kB/s
193.123.81.105,443,193.123.81.105,AE,Paris,中转,205 ms,46 Mbps,5951 kB/s
8.222.215.131,443,8.222.210.246,SG,Singapore,隧道,243 ms,47 Mbps,6072 kB/s
129.151.148.35,443,129.151.148.35,AE,Amsterdam,中转,206 ms,31 Mbps,3997 kB/s
8.222.141.216,443,8.219.96.61,SG,Singapore,隧道,239 ms,48 Mbps,6257 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,215 ms,56 Mbps,7247 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,212 ms,38 Mbps,4902 kB/s
8.219.69.119,443,8.222.222.65,SG,Singapore,隧道,240 ms,56 Mbps,7229 kB/s
8.222.183.141,443,8.222.220.238,SG,Singapore,隧道,243 ms,53 Mbps,6901 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,95 ms,204 Mbps,26214 kB/s
47.57.245.232,443,47.254.73.153,US,San Jose,隧道,214 ms,2 Mbps,373 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,14 ms,94 Mbps,12083 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,187 ms,56 Mbps,7271 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,67 ms,288 Mbps,36966 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,50 ms,10 Mbps,1330 kB/s
141.148.225.178,443,98.98.156.30,DE,Frankfurt,隧道,109 ms,108 Mbps,13926 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,236 ms,31 Mbps,4036 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,192 ms,6 Mbps,848 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,165 ms,42 Mbps,5458 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,50 ms,36 Mbps,4611 kB/s
47.245.112.140,443,47.245.84.175,SG,Singapore,隧道,242 ms,55 Mbps,7163 kB/s
168.138.162.187,443,2603:c024:4509:ba23:441b:bc2a:e30f:2c83,SG,Singapore,隧道,207 ms,36 Mbps,4638 kB/s
152.67.102.137,443,152.67.102.137,AU,Sydney,中转,194 ms,34 Mbps,4459 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,120 ms,135 Mbps,17305 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,109 ms,44 Mbps,5651 kB/s
8.222.240.83,443,8.222.207.55,SG,Singapore,隧道,240 ms,52 Mbps,6686 kB/s
158.101.148.105,443,158.101.148.105,JP,Tokyo,中转,212 ms,41 Mbps,5285 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,132 ms,45 Mbps,5837 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,166 ms,27 Mbps,3566 kB/s
152.70.23.90,443,2a0b:21c0:100a:1f9:0:8569:2c90:67bf,DE,Frankfurt,隧道,110 ms,188 Mbps,24064 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,104 ms,23 Mbps,3001 kB/s
152.70.50.114,443,2a0b:21c0:100a:1b3:0:8f3f:9147:a8cf,DE,Frankfurt,隧道,109 ms,102 Mbps,13107 kB/s
144.21.49.184,443,98.98.166.198,US,Frankfurt,隧道,156 ms,170 Mbps,21811 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,368 ms,35 Mbps,4572 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,15 ms,55 Mbps,7081 kB/s
193.122.117.159,443,193.122.117.159,KR,Seoul,中转,189 ms,36 Mbps,4624 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,103 ms,40 Mbps,5143 kB/s
8.219.60.54,443,47.245.84.175,SG,Singapore,隧道,243 ms,54 Mbps,6980 kB/s
158.178.238.239,443,158.178.238.239,SG,Singapore,中转,218 ms,26 Mbps,3378 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,109 ms,21 Mbps,2786 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,74 ms,63 Mbps,8110 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,164 ms,91 Mbps,11673 kB/s
47.253.223.200,443,47.253.223.200,US,Ashburn,中转,70 ms,356 Mbps,45568 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,65 ms,416 Mbps,53248 kB/s
129.154.60.48,443,129.154.60.48,KR,Seoul,中转,166 ms,99 Mbps,12697 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,103 ms,199 Mbps,25497 kB/s
8.219.167.112,443,8.222.236.107,SG,Singapore,隧道,242 ms,47 Mbps,6049 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,109 ms,16 Mbps,2157 kB/s
8.212.48.236,443,47.76.21.97,HK,Hong Kong,隧道,212 ms,70 Mbps,8995 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,195 ms,52 Mbps,6745 kB/s
132.226.31.178,443,2a09:bac5:60eb:1173::1bd:f8,US,Los Angeles,隧道,73 ms,38 Mbps,4938 kB/s
152.70.49.129,443,2606:f240:f00:83a7:0:1a39:618a:8d86,US,Frankfurt,隧道,109 ms,172 Mbps,22118 kB/s
8.222.158.68,443,8.222.236.107,SG,Singapore,隧道,239 ms,49 Mbps,6297 kB/s
168.138.184.172,443,168.138.184.172,SG,Singapore,中转,215 ms,59 Mbps,7604 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,66 ms,349 Mbps,44748 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,59 ms,54 Mbps,6965 kB/s
8.219.65.59,443,8.219.96.61,SG,Singapore,隧道,241 ms,49 Mbps,6278 kB/s
8.217.166.3,443,8.217.166.3,HK,Hong Kong,中转,213 ms,46 Mbps,5913 kB/s
192.9.158.188,443,104.28.201.73,US,San Jose,隧道,52 ms,191 Mbps,24473 kB/s
138.2.122.191,443,138.2.122.191,KR,Seoul,中转,170 ms,45 Mbps,5767 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,83 ms,42 Mbps,5467 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,19 ms,29 Mbps,3768 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,380 ms,71 Mbps,9191 kB/s
8.219.161.178,443,8.222.207.55,SG,Singapore,隧道,240 ms,56 Mbps,7251 kB/s
130.61.39.13,443,2603:c020:801c:9969:5536:e049:b1aa:bdf2,DE,Frankfurt,隧道,109 ms,180 Mbps,23040 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,100 ms,46 Mbps,6002 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,255 ms,47 Mbps,6131 kB/s
8.219.130.134,443,47.236.1.53,SG,Singapore,隧道,242 ms,51 Mbps,6639 kB/s
8.222.206.187,443,47.245.125.52,SG,Singapore,隧道,240 ms,59 Mbps,7640 kB/s
143.47.232.231,443,2a0b:21c0:1007:1c7:0:5eb2:9936:7751,DE,Frankfurt,隧道,109 ms,197 Mbps,25292 kB/s
130.162.142.93,443,2602:ffe4:407:20d9:0:c2cc:1489:ad48,SG,Singapore,隧道,262 ms,44 Mbps,5712 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,164 ms,45 Mbps,5862 kB/s
155.248.187.211,443,155.248.187.211,JP,Tokyo,中转,211 ms,39 Mbps,5014 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,215 ms,38 Mbps,4900 kB/s
144.22.252.124,443,144.22.252.124,BR,S
