中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
64.110.67.228,443,2602:ffe4:407:21d9:0:d84b:dc24:74f3,SG,Singapore,隧道,278 ms,43 Mbps,5582 kB/s
8.219.98.40,443,8.222.207.55,SG,Singapore,隧道,225 ms,59 Mbps,7659 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,224 ms,2 Mbps,291 kB/s
8.219.137.59,443,47.245.84.175,SG,Singapore,隧道,225 ms,59 Mbps,7576 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,196 ms,22 Mbps,2882 kB/s
158.178.238.239,443,158.178.238.239,SG,Singapore,中转,228 ms,32 Mbps,4193 kB/s
152.67.153.60,443,2a0b:21c0:100a:1f9:0:ee18:f8c7:e3bd,DE,Frankfurt,隧道,99 ms,104 Mbps,13312 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,219 ms,31 Mbps,4073 kB/s
140.238.5.32,443,140.238.5.32,KR,Seoul,中转,193 ms,24 Mbps,3185 kB/s
8.219.132.64,443,8.219.116.219,SG,Singapore,隧道,224 ms,13 Mbps,1748 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,229 ms,33 Mbps,4269 kB/s
8.222.236.208,443,8.222.236.107,SG,Singapore,隧道,224 ms,35 Mbps,4512 kB/s
8.219.165.124,443,47.245.125.52,SG,Singapore,隧道,225 ms,67 Mbps,8619 kB/s
47.245.87.240,443,8.222.236.107,SG,Singapore,隧道,325 ms,67 Mbps,8643 kB/s
8.219.201.229,443,8.222.222.65,SG,Singapore,隧道,224 ms,57 Mbps,7350 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,183 ms,92 Mbps,11878 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,183 ms,42 Mbps,5429 kB/s
8.219.6.34,443,8.219.96.61,SG,Singapore,隧道,225 ms,63 Mbps,8171 kB/s
8.222.164.214,443,47.245.84.175,SG,Singapore,隧道,224 ms,56 Mbps,7223 kB/s
8.212.44.95,443,47.76.21.93,HK,Hong Kong,隧道,238 ms,52 Mbps,6753 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,201 ms,7 Mbps,922 kB/s
8.222.227.152,443,47.245.84.175,SG,Singapore,隧道,224 ms,52 Mbps,6753 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,194 ms,57 Mbps,7422 kB/s
193.123.254.17,443,2602:ffe4:407:20da:0:a975:9926:e145,SG,Singapore,隧道,263 ms,40 Mbps,5132 kB/s
158.101.151.41,443,158.101.151.41,JP,Tokyo,中转,293 ms,18 Mbps,2319 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,313 ms,56 Mbps,7206 kB/s
129.154.201.235,443,2602:ffe4:407:21d9:0:8897:6220:6074,SG,Singapore,隧道,268 ms,47 Mbps,6046 kB/s
193.123.81.105,443,193.123.81.105,AE,Marseille,中转,188 ms,33 Mbps,4237 kB/s
47.57.14.118,443,198.11.178.111,US,San Jose,隧道,237 ms,0 Mbps,18 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,243 ms,21 Mbps,2770 kB/s
8.219.94.150,443,8.222.222.65,SG,Singapore,隧道,225 ms,48 Mbps,6149 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,238 ms,10 Mbps,1314 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,57 ms,46 Mbps,5974 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,55 ms,50 Mbps,6405 kB/s
47.253.223.200,443,47.253.223.200,US,Ashburn,中转,28 ms,375 Mbps,48025 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,98 ms,92 Mbps,11776 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,97 ms,50 Mbps,6462 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,62 ms,59 Mbps,7559 kB/s
47.242.57.185,443,47.242.57.185,HK,Hong Kong,中转,231 ms,2 Mbps,347 kB/s
152.70.182.177,443,2a0b:21c0:100a:1b5:0:6987:ae46:8c11,DE,Frankfurt,隧道,94 ms,118 Mbps,15155 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,48 ms,71 Mbps,9170 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,113 ms,244 Mbps,31232 kB/s
8.222.230.125,443,47.236.1.53,SG,Singapore,隧道,225 ms,53 Mbps,6847 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,68 ms,7 Mbps,979 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,85 ms,40 Mbps,5167 kB/s
8.213.217.254,443,8.213.217.254,TH,Singapore,中转,259 ms,40 Mbps,5133 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,183 ms,29 Mbps,3783 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,170 ms,208 Mbps,26624 kB/s
144.22.252.124,443,144.22.252.124,BR,S
