中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
168.138.165.174,443,168.138.165.174,SG,,中转,183 ms,42 Mbps,5396 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,165 ms,35 Mbps,4585 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,165 ms,44 Mbps,5716 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,209 ms,3 Mbps,435 kB/s
8.219.102.107,443,8.222.236.107,SG,Singapore,隧道,171 ms,97 Mbps,12492 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,225 ms,140 Mbps,18022 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,185 ms,39 Mbps,5108 kB/s
143.47.234.31,443,2a0b:21c0:100a:1fa:0:fe95:c284:a086,DE,Frankfurt,隧道,174 ms,80 Mbps,10342 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,265 ms,41 Mbps,5332 kB/s
130.162.144.191,443,2a09:bac1:3f00:90::22:107,KR,Seoul,隧道,156 ms,41 Mbps,5318 kB/s
152.67.96.55,443,152.67.96.55,AU,Sydney,中转,144 ms,40 Mbps,5156 kB/s
8.219.205.144,443,8.222.236.107,SG,Singapore,隧道,219 ms,90 Mbps,11571 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,147 ms,39 Mbps,5005 kB/s
193.122.125.223,443,193.122.125.223,KR,Seoul,中转,159 ms,128 Mbps,16486 kB/s
8.219.181.218,443,8.222.236.107,SG,Singapore,隧道,189 ms,87 Mbps,11161 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,162 ms,145 Mbps,18636 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,168 ms,123 Mbps,15769 kB/s
144.22.252.124,443,144.22.252.124,BR,S
