中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,218 ms,67 Mbps,8641 kB/s
8.219.128.5,443,8.219.142.198,SG,Singapore,隧道,265 ms,36 Mbps,4676 kB/s
8.219.169.154,443,8.219.142.198,SG,Singapore,隧道,265 ms,46 Mbps,6001 kB/s
8.222.213.193,443,47.236.1.53,SG,Singapore,隧道,263 ms,47 Mbps,6076 kB/s
8.222.236.216,443,8.222.220.238,SG,Singapore,隧道,264 ms,47 Mbps,6040 kB/s
8.222.220.255,443,47.236.51.143,SG,Singapore,隧道,264 ms,46 Mbps,5963 kB/s
8.219.201.68,443,8.222.210.246,SG,Singapore,隧道,265 ms,47 Mbps,6054 kB/s
193.123.81.105,443,193.123.81.105,AE,Marseille,中转,186 ms,61 Mbps,7811 kB/s
8.219.72.38,443,8.219.142.198,SG,Singapore,隧道,268 ms,46 Mbps,5920 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,220 ms,36 Mbps,4688 kB/s
8.219.51.229,443,8.222.236.107,SG,Singapore,隧道,264 ms,44 Mbps,5750 kB/s
47.245.89.221,443,47.245.84.175,SG,Singapore,隧道,265 ms,43 Mbps,5569 kB/s
8.222.223.35,443,47.245.84.175,SG,Singapore,隧道,264 ms,44 Mbps,5680 kB/s
8.222.153.14,443,47.236.1.53,SG,Singapore,隧道,265 ms,43 Mbps,5591 kB/s
8.219.192.15,443,8.219.142.198,SG,Singapore,隧道,264 ms,44 Mbps,5649 kB/s
8.213.217.254,443,8.213.217.254,TH,Singapore,中转,247 ms,47 Mbps,6069 kB/s
8.222.226.153,443,8.222.226.153,SG,Singapore,中转,264 ms,7 Mbps,1000 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,401 ms,25 Mbps,3206 kB/s
47.245.96.79,443,8.222.236.107,SG,Singapore,隧道,345 ms,40 Mbps,5201 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,239 ms,0 Mbps,100 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,74 ms,302 Mbps,38707 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,86 ms,221 Mbps,28364 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,203 ms,42 Mbps,5468 kB/s
192.9.158.188,443,2a09:bac1:76c0:1cf0::1d0:ec,US,San Jose,隧道,72 ms,1 Mbps,198 kB/s
8.222.221.226,443,8.222.207.55,SG,Singapore,隧道,263 ms,47 Mbps,6069 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,183 ms,41 Mbps,5272 kB/s
8.222.222.229,443,47.245.125.52,SG,Singapore,隧道,265 ms,47 Mbps,6033 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,178 ms,23 Mbps,2961 kB/s
47.253.206.29,443,47.253.206.29,US,Ashburn,中转,7 ms,488 Mbps,62566 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,224 ms,62 Mbps,7940 kB/s
8.222.234.139,443,8.222.207.55,SG,Singapore,隧道,266 ms,38 Mbps,4945 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,84 ms,33 Mbps,4292 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,257 ms,169 Mbps,21708 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,94 ms,95 Mbps,12185 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,183 ms,20 Mbps,2660 kB/s
141.148.220.141,443,2a09:bac1:3680:18::29e:85,IN,Mumbai,隧道,195 ms,34 Mbps,4419 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,65 ms,45 Mbps,5844 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,82 ms,260 Mbps,33382 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,89 ms,48 Mbps,6230 kB/s
47.90.141.204,443,91.149.239.252,US,Los Angeles,隧道,96 ms,36 Mbps,4613 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,82 ms,55 Mbps,7053 kB/s
141.148.236.74,443,2a0b:21c0:1007:1cb:0:b04c:7a92:2b36,DE,Frankfurt,隧道,88 ms,241 Mbps,30924 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,191 ms,38 Mbps,4970 kB/s
8.220.204.23,443,8.220.204.23,KR,Seoul,中转,186 ms,2 Mbps,327 kB/s
192.9.154.127,443,192.9.154.127,US,San Jose,中转,75 ms,280 Mbps,35840 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,188 ms,24 Mbps,3172 kB/s
140.83.61.244,443,140.83.61.244,JP,Osaka,中转,205 ms,33 Mbps,4271 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,69 ms,78 Mbps,10035 kB/s
8.219.2.235,443,8.222.220.238,SG,Singapore,隧道,268 ms,43 Mbps,5540 kB/s
140.238.33.161,443,2603:c021:8002:900:4858:eede:fd8a:dd52,JP,Tokyo,隧道,209 ms,60 Mbps,7790 kB/s
8.222.249.129,443,47.245.84.175,SG,Singapore,隧道,264 ms,38 Mbps,4987 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,196 ms,73 Mbps,9444 kB/s
47.88.24.237,443,47.88.24.237,US,San Jose,中转,75 ms,6 Mbps,788 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,90 ms,44 Mbps,5736 kB/s
168.138.184.172,443,168.138.184.172,SG,Singapore,中转,291 ms,57 Mbps,7310 kB/s
47.245.117.34,443,8.222.207.55,SG,Singapore,隧道,266 ms,46 Mbps,5942 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,190 ms,228 Mbps,29286 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,217 ms,3 Mbps,507 kB/s
47.253.223.200,443,47.253.223.200,US,Ashburn,中转,10 ms,357 Mbps,45772 kB/s
8.219.76.223,443,8.219.96.61,SG,Singapore,隧道,265 ms,7 Mbps,1013 kB/s
8.222.150.244,443,47.236.1.53,SG,Singapore,隧道,339 ms,32 Mbps,4219 kB/s
158.101.151.41,443,158.101.151.41,JP,Tokyo,中转,211 ms,30 Mbps,3949 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,133 ms,73 Mbps,9441 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,45 ms,3 Mbps,493 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,72 ms,0 Mbps,86 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,83 ms,244 Mbps,31334 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,65 ms,20 Mbps,2687 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,188 ms,69 Mbps,8909 kB/s
8.219.52.153,443,47.245.84.175,SG,Singapore,隧道,266 ms,46 Mbps,5936 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,197 ms,3 Mbps,424 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,234 ms,0 Mbps,1 kB/s
8.222.243.34,443,47.236.58.234,SG,Singapore,隧道,264 ms,29 Mbps,3722 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,223 ms,57 Mbps,7347 kB/s
8.219.119.158,443,47.236.1.53,SG,Singapore,隧道,264 ms,43 Mbps,5578 kB/s
143.47.187.50,443,98.98.166.174,US,Frankfurt,隧道,110 ms,226 Mbps,28979 kB/s
141.147.65.133,443,2a0b:21c0:1007:cb:0:7855:c6b5:924e,DE,Frankfurt,隧道,91 ms,197 Mbps,25292 kB/s
8.222.251.252,443,47.245.84.175,SG,Singapore,隧道,357 ms,37 Mbps,4795 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,93 ms,212 Mbps,27238 kB/s
144.22.252.124,443,144.22.252.124,BR,S
