中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
47.89.244.253,443,47.89.244.253,US,San Jose,中转,81 ms,7 Mbps,979 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,87 ms,46 Mbps,5990 kB/s
141.144.195.131,443,2a0b:21c0:1007:1ca:0:28b5:7aa5:6196,DE,Frankfurt,隧道,139 ms,124 Mbps,15872 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,100 ms,45 Mbps,5870 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,131 ms,34 Mbps,4426 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,108 ms,437 Mbps,56012 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,70 ms,188 Mbps,24166 kB/s
158.101.209.49,443,2a0b:21c0:100a:1b2:0:b91a:75c:6976,DE,Frankfurt,隧道,104 ms,239 Mbps,30617 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,115 ms,43 Mbps,5573 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,148 ms,51 Mbps,6655 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,102 ms,49 Mbps,6314 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,114 ms,88 Mbps,11366 kB/s
144.22.252.124,443,144.22.252.124,BR,S
