中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,146 ms,46 Mbps,5992 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,154 ms,46 Mbps,6007 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,182 ms,124 Mbps,15974 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,145 ms,141 Mbps,18124 kB/s
158.178.154.78,443,2a0b:21c0:1007:ca:0:f28a:edf4:45df,DE,Frankfurt,隧道,159 ms,112 Mbps,14336 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,165 ms,141 Mbps,18124 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,175 ms,104 Mbps,13414 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,144 ms,43 Mbps,5529 kB/s
8.219.134.144,443,8.219.96.61,SG,Singapore,隧道,173 ms,73 Mbps,9412 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,154 ms,1 Mbps,213 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,176 ms,35 Mbps,4591 kB/s
144.21.41.228,443,2a0b:21c0:100a:1b4:0:7d4e:8f74:a5c5,DE,Frankfurt,隧道,189 ms,120 Mbps,15360 kB/s
138.2.144.1,443,2606:f240:f00:46c4:0:7292:7b3a:4b14,US,Frankfurt,隧道,193 ms,108 Mbps,13926 kB/s
130.162.144.191,443,2a09:bac5:4754:155::22:118,KR,Seoul,隧道,166 ms,42 Mbps,5477 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,184 ms,42 Mbps,5428 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,196 ms,37 Mbps,4792 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,172 ms,100 Mbps,12902 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,146 ms,44 Mbps,5658 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,160 ms,140 Mbps,18022 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,193 ms,99 Mbps,12697 kB/s
141.147.154.214,443,141.147.154.214,JP,Osaka,中转,171 ms,39 Mbps,5113 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,165 ms,93 Mbps,11980 kB/s
143.47.183.1,443,2a0b:21c0:100a:1fa:0:2906:3d99:7c35,DE,Frankfurt,隧道,174 ms,98 Mbps,12595 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,212 ms,154 Mbps,19763 kB/s
149.129.8.215,443,47.88.55.210,,colo.txt:San Jose,隧道,0 ms,4 Mbps,527 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,183 ms,31 Mbps,4004 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,175 ms,130 Mbps,16691 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,201 ms,144 Mbps,18432 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,148 ms,149 Mbps,19148 kB/s
8.219.200.145,443,47.236.51.143,SG,Singapore,隧道,215 ms,16 Mbps,2120 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,200 ms,0 Mbps,4 kB/s
144.22.252.124,443,144.22.252.124,BR,S
