中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
141.144.207.214,443,2a0b:21c0:100a:1f9:0:d09e:75e6:cc3c,DE,Frankfurt,隧道,183 ms,113 Mbps,14540 kB/s
193.123.60.41,443,2a0b:21c0:100a:1b1:0:59a:ab98:a27a,DE,Frankfurt,隧道,169 ms,111 Mbps,14233 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,76 ms,40 Mbps,5145 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,144 ms,122 Mbps,15667 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,182 ms,89 Mbps,11468 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,75 ms,11 Mbps,1422 kB/s
130.162.144.191,443,2a09:bac5:4754:1482::20b:99,KR,Seoul,隧道,133 ms,38 Mbps,4948 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,167 ms,1 Mbps,229 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,111 ms,33 Mbps,4294 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,182 ms,38 Mbps,4945 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,205 ms,100 Mbps,12800 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,170 ms,40 Mbps,5172 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,168 ms,130 Mbps,16691 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,190 ms,3 Mbps,392 kB/s
141.148.235.141,443,2a0b:21c0:1007:1ca:0:58a3:53cc:6586,DE,Frankfurt,隧道,166 ms,100 Mbps,12800 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,135 ms,42 Mbps,5425 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,198 ms,96 Mbps,12390 kB/s
8.219.138.57,443,47.84.40.188,SG,Singapore,隧道,192 ms,86 Mbps,11059 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,158 ms,46 Mbps,5947 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,174 ms,108 Mbps,13926 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,197 ms,24 Mbps,3099 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,184 ms,57 Mbps,7383 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,181 ms,19 Mbps,2539 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,171 ms,114 Mbps,14643 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,145 ms,141 Mbps,18124 kB/s
138.2.75.4,443,2603:c024:4512:f299:ad15:4581:5af6:8a,SG,Singapore,隧道,176 ms,90 Mbps,11571 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,151 ms,23 Mbps,2966 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,175 ms,105 Mbps,13516 kB/s
143.47.242.53,443,2a0b:21c0:1007:c9:0:5a34:ac01:3de5,DE,Frankfurt,隧道,182 ms,105 Mbps,13516 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,173 ms,101 Mbps,13004 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,220 ms,35 Mbps,4510 kB/s
144.21.41.89,443,2a0b:21c0:1007:1ca:0:64b3:b16d:280,DE,Frankfurt,隧道,185 ms,107 Mbps,13721 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,160 ms,77 Mbps,9879 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,158 ms,41 Mbps,5294 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,220 ms,9 Mbps,1210 kB/s
155.248.181.189,443,155.248.181.189,JP,Tokyo,中转,160 ms,42 Mbps,5387 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,79 ms,15 Mbps,1933 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,241 ms,59 Mbps,7610 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,171 ms,24 Mbps,3099 kB/s
47.57.245.232,443,47.254.73.153,US,San Jose,隧道,266 ms,1 Mbps,159 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,268 ms,7 Mbps,980 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,181 ms,112 Mbps,14438 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,171 ms,127 Mbps,16281 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,168 ms,91 Mbps,11673 kB/s
130.61.23.77,443,130.61.23.77,114 Mbps,14643 kB/s
130.61.23.77,DE,null Mbps,null kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,138 ms,2 Mbps,309 kB/s
8.212.48.236,443,47.76.21.97,HK,Hong Kong,隧道,235 ms,62 Mbps,7964 kB/s
168.138.149.17,443,168.138.149.17,BR,S
