中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
158.101.206.101,443,2a0b:21c0:100a:1b3:0:a68:b70c:651c,DE,Frankfurt,隧道,124 ms,176 Mbps,22630 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,112 ms,25 Mbps,3252 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,200 ms,124 Mbps,15872 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,121 ms,276 Mbps,35430 kB/s
152.70.155.147,443,152.70.155.147,US,Seattle,中转,97 ms,214 Mbps,27443 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,129 ms,49 Mbps,6273 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,130 ms,46 Mbps,5904 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,101 ms,45 Mbps,5844 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,132 ms,138 Mbps,17715 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,135 ms,67 Mbps,8590 kB/s
130.162.135.9,443,130.162.135.9,KR,Seoul,中转,207 ms,37 Mbps,4809 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,235 ms,3 Mbps,494 kB/s
146.56.129.186,443,146.56.129.186,KR,Seoul,中转,215 ms,70 Mbps,8965 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,216 ms,70 Mbps,9041 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,283 ms,1 Mbps,129 kB/s
146.56.188.113,443,146.56.188.113,KR,Seoul,中转,194 ms,34 Mbps,4400 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,233 ms,84 Mbps,10752 kB/s
64.110.89.92,443,64.110.89.92,KR,Seoul,中转,250 ms,41 Mbps,5331 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,193 ms,67 Mbps,8676 kB/s
8.212.48.236,443,47.76.21.97,HK,Hong Kong,隧道,270 ms,70 Mbps,8989 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,183 ms,104 Mbps,13312 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,235 ms,78 Mbps,10035 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,227 ms,37 Mbps,4818 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,243 ms,88 Mbps,11264 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,213 ms,37 Mbps,4797 kB/s
8.219.96.98,443,8.222.213.200,SG,Singapore,隧道,287 ms,34 Mbps,4413 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,211 ms,35 Mbps,4543 kB/s
130.162.144.191,443,2a09:bac1:3f00::299:33,KR,Seoul,隧道,208 ms,31 Mbps,3985 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,240 ms,29 Mbps,3780 kB/s
8.212.44.95,443,47.76.21.95,HK,Hong Kong,隧道,253 ms,72 Mbps,9316 kB/s
8.219.170.109,443,47.84.40.188,SG,Singapore,隧道,293 ms,32 Mbps,4212 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,226 ms,26 Mbps,3383 kB/s
8.219.118.97,443,47.245.125.52,SG,Singapore,隧道,257 ms,51 Mbps,6653 kB/s
158.101.130.149,443,2602:ffe4:407:20da:0:32f1:dc6b:284d,SG,Singapore,隧道,267 ms,59 Mbps,7596 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,227 ms,55 Mbps,7140 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,256 ms,32 Mbps,4173 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,285 ms,1 Mbps,147 kB/s
8.219.192.155,443,47.84.40.188,SG,Singapore,隧道,276 ms,32 Mbps,4221 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,258 ms,0 Mbps,36 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,214 ms,60 Mbps,7709 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,183 ms,0 Mbps,23 kB/s
47.57.14.118,443,47.254.95.194,US,San Jose,隧道,245 ms,1 Mbps,138 kB/s
158.101.141.253,443,158.101.141.253,JP,Tokyo,中转,496 ms,7 Mbps,1015 kB/s
